,id_img,paths,label
9212,23506,data\train\sadness\23506.jpg,sadness
9213,23509,data\train\sadness\23509.jpg,sadness
9214,23528,data\train\sadness\23528.jpg,sadness
9215,23530,data\train\sadness\23530.jpg,sadness
9216,23541,data\train\sadness\23541.jpg,sadness
9217,23546,data\train\sadness\23546.jpg,sadness
9218,23548,data\train\sadness\23548.jpg,sadness
9219,23558,data\train\sadness\23558.jpg,sadness
9220,23567,data\train\sadness\23567.jpg,sadness
9221,23580,data\train\sadness\23580.jpg,sadness
9222,23583,data\train\sadness\23583.jpg,sadness
9223,23596,data\train\sadness\23596.jpg,sadness
9224,23598,data\train\sadness\23598.jpg,sadness
9225,23599,data\train\sadness\23599.jpg,sadness
9226,236,data\train\sadness\236.jpg,sadness
9227,23602,data\train\sadness\23602.jpg,sadness
9228,23618,data\train\sadness\23618.jpg,sadness
9229,23628,data\train\sadness\23628.jpg,sadness
9230,23642,data\train\sadness\23642.jpg,sadness
9231,23648,data\train\sadness\23648.jpg,sadness
9232,2365,data\train\sadness\2365.jpg,sadness
9233,23650,data\train\sadness\23650.jpg,sadness
9234,23657,data\train\sadness\23657.jpg,sadness
9235,23687,data\train\sadness\23687.jpg,sadness
9236,23695,data\train\sadness\23695.jpg,sadness
9237,23697,data\train\sadness\23697.jpg,sadness
9238,23704,data\train\sadness\23704.jpg,sadness
9239,23710,data\train\sadness\23710.jpg,sadness
9240,23712,data\train\sadness\23712.jpg,sadness
9241,2372,data\train\sadness\2372.jpg,sadness
9242,23720,data\train\sadness\23720.jpg,sadness
9243,23721,data\train\sadness\23721.jpg,sadness
9244,23737,data\train\sadness\23737.jpg,sadness
9245,23740,data\train\sadness\23740.jpg,sadness
9246,23752,data\train\sadness\23752.jpg,sadness
9247,23761,data\train\sadness\23761.jpg,sadness
9248,23798,data\train\sadness\23798.jpg,sadness
9249,238,data\train\sadness\238.jpg,sadness
9250,2382,data\train\sadness\2382.jpg,sadness
9251,23821,data\train\sadness\23821.jpg,sadness
9252,23823,data\train\sadness\23823.jpg,sadness
9253,23833,data\train\sadness\23833.jpg,sadness
9254,23844,data\train\sadness\23844.jpg,sadness
9255,23855,data\train\sadness\23855.jpg,sadness
9256,23856,data\train\sadness\23856.jpg,sadness
9257,23868,data\train\sadness\23868.jpg,sadness
9258,23870,data\train\sadness\23870.jpg,sadness
9259,23874,data\train\sadness\23874.jpg,sadness
9260,23882,data\train\sadness\23882.jpg,sadness
9261,23889,data\train\sadness\23889.jpg,sadness
9262,23894,data\train\sadness\23894.jpg,sadness
9263,23912,data\train\sadness\23912.jpg,sadness
9264,23936,data\train\sadness\23936.jpg,sadness
9265,23944,data\train\sadness\23944.jpg,sadness
9266,23952,data\train\sadness\23952.jpg,sadness
9267,23953,data\train\sadness\23953.jpg,sadness
9268,23958,data\train\sadness\23958.jpg,sadness
9269,23960,data\train\sadness\23960.jpg,sadness
9270,23973,data\train\sadness\23973.jpg,sadness
9271,23979,data\train\sadness\23979.jpg,sadness
9272,23987,data\train\sadness\23987.jpg,sadness
9273,23988,data\train\sadness\23988.jpg,sadness
9274,23992,data\train\sadness\23992.jpg,sadness
9275,23995,data\train\sadness\23995.jpg,sadness
9276,23999,data\train\sadness\23999.jpg,sadness
9277,24000,data\train\sadness\24000.jpg,sadness
9278,24007,data\train\sadness\24007.jpg,sadness
9279,24011,data\train\sadness\24011.jpg,sadness
9280,24019,data\train\sadness\24019.jpg,sadness
9281,24028,data\train\sadness\24028.jpg,sadness
9282,24029,data\train\sadness\24029.jpg,sadness
9283,24039,data\train\sadness\24039.jpg,sadness
9284,24049,data\train\sadness\24049.jpg,sadness
9285,24052,data\train\sadness\24052.jpg,sadness
9286,24063,data\train\sadness\24063.jpg,sadness
9287,24070,data\train\sadness\24070.jpg,sadness
9288,24085,data\train\sadness\24085.jpg,sadness
9289,24093,data\train\sadness\24093.jpg,sadness
9290,24102,data\train\sadness\24102.jpg,sadness
9291,24106,data\train\sadness\24106.jpg,sadness
9292,24109,data\train\sadness\24109.jpg,sadness
9293,24112,data\train\sadness\24112.jpg,sadness
9294,24113,data\train\sadness\24113.jpg,sadness
9295,24115,data\train\sadness\24115.jpg,sadness
9296,24118,data\train\sadness\24118.jpg,sadness
9297,24119,data\train\sadness\24119.jpg,sadness
9298,24128,data\train\sadness\24128.jpg,sadness
9299,24130,data\train\sadness\24130.jpg,sadness
9300,24139,data\train\sadness\24139.jpg,sadness
9301,24140,data\train\sadness\24140.jpg,sadness
9302,24144,data\train\sadness\24144.jpg,sadness
9303,24145,data\train\sadness\24145.jpg,sadness
9304,24162,data\train\sadness\24162.jpg,sadness
9305,24178,data\train\sadness\24178.jpg,sadness
9306,24181,data\train\sadness\24181.jpg,sadness
9307,24191,data\train\sadness\24191.jpg,sadness
9308,24196,data\train\sadness\24196.jpg,sadness
9309,24204,data\train\sadness\24204.jpg,sadness
9310,24225,data\train\sadness\24225.jpg,sadness
9311,24233,data\train\sadness\24233.jpg,sadness
9312,24234,data\train\sadness\24234.jpg,sadness
9313,24236,data\train\sadness\24236.jpg,sadness
9314,24251,data\train\sadness\24251.jpg,sadness
9315,24253,data\train\sadness\24253.jpg,sadness
9316,24260,data\train\sadness\24260.jpg,sadness
9317,24261,data\train\sadness\24261.jpg,sadness
9318,24269,data\train\sadness\24269.jpg,sadness
9319,24270,data\train\sadness\24270.jpg,sadness
9320,24276,data\train\sadness\24276.jpg,sadness
9321,2428,data\train\sadness\2428.jpg,sadness
9322,24287,data\train\sadness\24287.jpg,sadness
9323,24294,data\train\sadness\24294.jpg,sadness
9324,24302,data\train\sadness\24302.jpg,sadness
9325,24305,data\train\sadness\24305.jpg,sadness
9326,24308,data\train\sadness\24308.jpg,sadness
9327,24310,data\train\sadness\24310.jpg,sadness
9328,24319,data\train\sadness\24319.jpg,sadness
9329,24323,data\train\sadness\24323.jpg,sadness
9330,24330,data\train\sadness\24330.jpg,sadness
9331,24334,data\train\sadness\24334.jpg,sadness
9332,24336,data\train\sadness\24336.jpg,sadness
9333,24342,data\train\sadness\24342.jpg,sadness
9334,24351,data\train\sadness\24351.jpg,sadness
9335,24352,data\train\sadness\24352.jpg,sadness
9336,24366,data\train\sadness\24366.jpg,sadness
9337,24376,data\train\sadness\24376.jpg,sadness
9338,24386,data\train\sadness\24386.jpg,sadness
9339,24389,data\train\sadness\24389.jpg,sadness
9340,24392,data\train\sadness\24392.jpg,sadness
9341,24417,data\train\sadness\24417.jpg,sadness
9342,24436,data\train\sadness\24436.jpg,sadness
9343,24447,data\train\sadness\24447.jpg,sadness
9344,24463,data\train\sadness\24463.jpg,sadness
9345,24471,data\train\sadness\24471.jpg,sadness
9346,24474,data\train\sadness\24474.jpg,sadness
9347,24475,data\train\sadness\24475.jpg,sadness
9348,24487,data\train\sadness\24487.jpg,sadness
9349,2449,data\train\sadness\2449.jpg,sadness
9350,24493,data\train\sadness\24493.jpg,sadness
9351,24494,data\train\sadness\24494.jpg,sadness
9352,24498,data\train\sadness\24498.jpg,sadness
9353,24500,data\train\sadness\24500.jpg,sadness
9354,24517,data\train\sadness\24517.jpg,sadness
9355,24519,data\train\sadness\24519.jpg,sadness
9356,24528,data\train\sadness\24528.jpg,sadness
9357,24529,data\train\sadness\24529.jpg,sadness
9358,24532,data\train\sadness\24532.jpg,sadness
9359,24534,data\train\sadness\24534.jpg,sadness
9360,24537,data\train\sadness\24537.jpg,sadness
9361,24541,data\train\sadness\24541.jpg,sadness
9362,24544,data\train\sadness\24544.jpg,sadness
9363,24547,data\train\sadness\24547.jpg,sadness
9364,24550,data\train\sadness\24550.jpg,sadness
9365,24552,data\train\sadness\24552.jpg,sadness
9366,24569,data\train\sadness\24569.jpg,sadness
9367,2457,data\train\sadness\2457.jpg,sadness
9368,24577,data\train\sadness\24577.jpg,sadness
9369,24583,data\train\sadness\24583.jpg,sadness
9370,24588,data\train\sadness\24588.jpg,sadness
9371,2459,data\train\sadness\2459.jpg,sadness
9372,24592,data\train\sadness\24592.jpg,sadness
9373,24595,data\train\sadness\24595.jpg,sadness
9374,24598,data\train\sadness\24598.jpg,sadness
9375,2460,data\train\sadness\2460.jpg,sadness
9376,24606,data\train\sadness\24606.jpg,sadness
9377,24610,data\train\sadness\24610.jpg,sadness
9378,24615,data\train\sadness\24615.jpg,sadness
9379,24618,data\train\sadness\24618.jpg,sadness
9380,2462,data\train\sadness\2462.jpg,sadness
9381,24627,data\train\sadness\24627.jpg,sadness
9382,24630,data\train\sadness\24630.jpg,sadness
9383,24636,data\train\sadness\24636.jpg,sadness
9384,24645,data\train\sadness\24645.jpg,sadness
9385,24649,data\train\sadness\24649.jpg,sadness
9386,24659,data\train\sadness\24659.jpg,sadness
9387,24667,data\train\sadness\24667.jpg,sadness
9388,2467,data\train\sadness\2467.jpg,sadness
9389,24673,data\train\sadness\24673.jpg,sadness
9390,24677,data\train\sadness\24677.jpg,sadness
9391,24679,data\train\sadness\24679.jpg,sadness
9392,24681,data\train\sadness\24681.jpg,sadness
9393,24689,data\train\sadness\24689.jpg,sadness
9394,24693,data\train\sadness\24693.jpg,sadness
9395,24696,data\train\sadness\24696.jpg,sadness
9396,24698,data\train\sadness\24698.jpg,sadness
9397,2470,data\train\sadness\2470.jpg,sadness
9398,24706,data\train\sadness\24706.jpg,sadness
9399,24710,data\train\sadness\24710.jpg,sadness
9400,24712,data\train\sadness\24712.jpg,sadness
9401,24724,data\train\sadness\24724.jpg,sadness
9402,24729,data\train\sadness\24729.jpg,sadness
9403,24740,data\train\sadness\24740.jpg,sadness
9404,24744,data\train\sadness\24744.jpg,sadness
9405,24750,data\train\sadness\24750.jpg,sadness
9406,24766,data\train\sadness\24766.jpg,sadness
9407,24773,data\train\sadness\24773.jpg,sadness
9408,24776,data\train\sadness\24776.jpg,sadness
9409,24780,data\train\sadness\24780.jpg,sadness
9410,24784,data\train\sadness\24784.jpg,sadness
9411,2479,data\train\sadness\2479.jpg,sadness
9412,24796,data\train\sadness\24796.jpg,sadness
9413,24801,data\train\sadness\24801.jpg,sadness
9414,24808,data\train\sadness\24808.jpg,sadness
9415,24818,data\train\sadness\24818.jpg,sadness
9416,24827,data\train\sadness\24827.jpg,sadness
9417,24830,data\train\sadness\24830.jpg,sadness
9418,24860,data\train\sadness\24860.jpg,sadness
9419,24866,data\train\sadness\24866.jpg,sadness
9420,24869,data\train\sadness\24869.jpg,sadness
9421,24871,data\train\sadness\24871.jpg,sadness
9422,24878,data\train\sadness\24878.jpg,sadness
9423,24879,data\train\sadness\24879.jpg,sadness
9424,24885,data\train\sadness\24885.jpg,sadness
9425,24898,data\train\sadness\24898.jpg,sadness
9426,2491,data\train\sadness\2491.jpg,sadness
9427,24914,data\train\sadness\24914.jpg,sadness
9428,24917,data\train\sadness\24917.jpg,sadness
9429,24927,data\train\sadness\24927.jpg,sadness
9430,24939,data\train\sadness\24939.jpg,sadness
9431,24940,data\train\sadness\24940.jpg,sadness
9432,24945,data\train\sadness\24945.jpg,sadness
9433,24947,data\train\sadness\24947.jpg,sadness
9434,24953,data\train\sadness\24953.jpg,sadness
9435,24956,data\train\sadness\24956.jpg,sadness
9436,24968,data\train\sadness\24968.jpg,sadness
9437,24971,data\train\sadness\24971.jpg,sadness
9438,24983,data\train\sadness\24983.jpg,sadness
9439,24986,data\train\sadness\24986.jpg,sadness
9440,24993,data\train\sadness\24993.jpg,sadness
9441,24998,data\train\sadness\24998.jpg,sadness
9442,24999,data\train\sadness\24999.jpg,sadness
9443,25004,data\train\sadness\25004.jpg,sadness
9444,25015,data\train\sadness\25015.jpg,sadness
9445,25027,data\train\sadness\25027.jpg,sadness
9446,25038,data\train\sadness\25038.jpg,sadness
9447,25049,data\train\sadness\25049.jpg,sadness
9448,25059,data\train\sadness\25059.jpg,sadness
9449,25065,data\train\sadness\25065.jpg,sadness
9450,25068,data\train\sadness\25068.jpg,sadness
9451,25069,data\train\sadness\25069.jpg,sadness
9452,25073,data\train\sadness\25073.jpg,sadness
9453,25076,data\train\sadness\25076.jpg,sadness
9454,2508,data\train\sadness\2508.jpg,sadness
9455,25080,data\train\sadness\25080.jpg,sadness
9456,25081,data\train\sadness\25081.jpg,sadness
9457,25085,data\train\sadness\25085.jpg,sadness
9458,25105,data\train\sadness\25105.jpg,sadness
9459,25119,data\train\sadness\25119.jpg,sadness
9460,25122,data\train\sadness\25122.jpg,sadness
9461,25127,data\train\sadness\25127.jpg,sadness
9462,2514,data\train\sadness\2514.jpg,sadness
9463,25140,data\train\sadness\25140.jpg,sadness
9464,25141,data\train\sadness\25141.jpg,sadness
9465,25142,data\train\sadness\25142.jpg,sadness
9466,25145,data\train\sadness\25145.jpg,sadness
9467,2515,data\train\sadness\2515.jpg,sadness
9468,25154,data\train\sadness\25154.jpg,sadness
9469,25170,data\train\sadness\25170.jpg,sadness
9470,25177,data\train\sadness\25177.jpg,sadness
9471,25179,data\train\sadness\25179.jpg,sadness
9472,25185,data\train\sadness\25185.jpg,sadness
9473,25187,data\train\sadness\25187.jpg,sadness
9474,25196,data\train\sadness\25196.jpg,sadness
9475,25197,data\train\sadness\25197.jpg,sadness
9476,25206,data\train\sadness\25206.jpg,sadness
9477,25216,data\train\sadness\25216.jpg,sadness
9478,25217,data\train\sadness\25217.jpg,sadness
9479,25218,data\train\sadness\25218.jpg,sadness
9480,25225,data\train\sadness\25225.jpg,sadness
9481,25236,data\train\sadness\25236.jpg,sadness
9482,25239,data\train\sadness\25239.jpg,sadness
9483,25241,data\train\sadness\25241.jpg,sadness
9484,25252,data\train\sadness\25252.jpg,sadness
9485,25253,data\train\sadness\25253.jpg,sadness
9486,25254,data\train\sadness\25254.jpg,sadness
9487,25257,data\train\sadness\25257.jpg,sadness
9488,2526,data\train\sadness\2526.jpg,sadness
9489,25260,data\train\sadness\25260.jpg,sadness
9490,25266,data\train\sadness\25266.jpg,sadness
9491,25277,data\train\sadness\25277.jpg,sadness
9492,25282,data\train\sadness\25282.jpg,sadness
9493,25286,data\train\sadness\25286.jpg,sadness
9494,25290,data\train\sadness\25290.jpg,sadness
9495,25310,data\train\sadness\25310.jpg,sadness
9496,25312,data\train\sadness\25312.jpg,sadness
9497,25315,data\train\sadness\25315.jpg,sadness
9498,25326,data\train\sadness\25326.jpg,sadness
9499,25333,data\train\sadness\25333.jpg,sadness
9500,25339,data\train\sadness\25339.jpg,sadness
9501,25341,data\train\sadness\25341.jpg,sadness
9502,25362,data\train\sadness\25362.jpg,sadness
9503,25364,data\train\sadness\25364.jpg,sadness
9504,25368,data\train\sadness\25368.jpg,sadness
9505,25369,data\train\sadness\25369.jpg,sadness
9506,25375,data\train\sadness\25375.jpg,sadness
9507,25377,data\train\sadness\25377.jpg,sadness
9508,2538,data\train\sadness\2538.jpg,sadness
9509,25387,data\train\sadness\25387.jpg,sadness
9510,25400,data\train\sadness\25400.jpg,sadness
9511,25407,data\train\sadness\25407.jpg,sadness
9512,25411,data\train\sadness\25411.jpg,sadness
9513,25423,data\train\sadness\25423.jpg,sadness
9514,25430,data\train\sadness\25430.jpg,sadness
9515,2544,data\train\sadness\2544.jpg,sadness
9516,25444,data\train\sadness\25444.jpg,sadness
9517,25448,data\train\sadness\25448.jpg,sadness
9518,25463,data\train\sadness\25463.jpg,sadness
9519,25487,data\train\sadness\25487.jpg,sadness
9520,25494,data\train\sadness\25494.jpg,sadness
9521,25501,data\train\sadness\25501.jpg,sadness
9522,25503,data\train\sadness\25503.jpg,sadness
9523,25504,data\train\sadness\25504.jpg,sadness
9524,2551,data\train\sadness\2551.jpg,sadness
9525,2552,data\train\sadness\2552.jpg,sadness
9526,25521,data\train\sadness\25521.jpg,sadness
9527,25527,data\train\sadness\25527.jpg,sadness
9528,25535,data\train\sadness\25535.jpg,sadness
9529,25540,data\train\sadness\25540.jpg,sadness
9530,25543,data\train\sadness\25543.jpg,sadness
9531,25544,data\train\sadness\25544.jpg,sadness
9532,25548,data\train\sadness\25548.jpg,sadness
9533,2555,data\train\sadness\2555.jpg,sadness
9534,25553,data\train\sadness\25553.jpg,sadness
9535,25557,data\train\sadness\25557.jpg,sadness
9536,25568,data\train\sadness\25568.jpg,sadness
9537,25569,data\train\sadness\25569.jpg,sadness
9538,25588,data\train\sadness\25588.jpg,sadness
9539,25606,data\train\sadness\25606.jpg,sadness
9540,25608,data\train\sadness\25608.jpg,sadness
9541,25617,data\train\sadness\25617.jpg,sadness
9542,25619,data\train\sadness\25619.jpg,sadness
9543,25628,data\train\sadness\25628.jpg,sadness
9544,25644,data\train\sadness\25644.jpg,sadness
9545,25650,data\train\sadness\25650.jpg,sadness
9546,25664,data\train\sadness\25664.jpg,sadness
9547,2568,data\train\sadness\2568.jpg,sadness
9548,25683,data\train\sadness\25683.jpg,sadness
9549,2569,data\train\sadness\2569.jpg,sadness
9550,25690,data\train\sadness\25690.jpg,sadness
9551,25697,data\train\sadness\25697.jpg,sadness
9552,25700,data\train\sadness\25700.jpg,sadness
9553,25702,data\train\sadness\25702.jpg,sadness
9554,2571,data\train\sadness\2571.jpg,sadness
9555,25725,data\train\sadness\25725.jpg,sadness
9556,25726,data\train\sadness\25726.jpg,sadness
9557,2573,data\train\sadness\2573.jpg,sadness
9558,25733,data\train\sadness\25733.jpg,sadness
9559,25734,data\train\sadness\25734.jpg,sadness
9560,25736,data\train\sadness\25736.jpg,sadness
9561,2574,data\train\sadness\2574.jpg,sadness
9562,25753,data\train\sadness\25753.jpg,sadness
9563,25756,data\train\sadness\25756.jpg,sadness
9564,25757,data\train\sadness\25757.jpg,sadness
9565,2576,data\train\sadness\2576.jpg,sadness
9566,25779,data\train\sadness\25779.jpg,sadness
9567,25784,data\train\sadness\25784.jpg,sadness
9568,25794,data\train\sadness\25794.jpg,sadness
9569,25803,data\train\sadness\25803.jpg,sadness
9570,25812,data\train\sadness\25812.jpg,sadness
9571,2582,data\train\sadness\2582.jpg,sadness
9572,25830,data\train\sadness\25830.jpg,sadness
9573,25835,data\train\sadness\25835.jpg,sadness
9574,25838,data\train\sadness\25838.jpg,sadness
9575,25859,data\train\sadness\25859.jpg,sadness
9576,2586,data\train\sadness\2586.jpg,sadness
9577,25860,data\train\sadness\25860.jpg,sadness
9578,25861,data\train\sadness\25861.jpg,sadness
9579,25863,data\train\sadness\25863.jpg,sadness
9580,2587,data\train\sadness\2587.jpg,sadness
9581,25875,data\train\sadness\25875.jpg,sadness
9582,25890,data\train\sadness\25890.jpg,sadness
9583,2590,data\train\sadness\2590.jpg,sadness
9584,25903,data\train\sadness\25903.jpg,sadness
9585,25932,data\train\sadness\25932.jpg,sadness
9586,25942,data\train\sadness\25942.jpg,sadness
9587,25943,data\train\sadness\25943.jpg,sadness
9588,25951,data\train\sadness\25951.jpg,sadness
9589,25957,data\train\sadness\25957.jpg,sadness
9590,25963,data\train\sadness\25963.jpg,sadness
9591,25965,data\train\sadness\25965.jpg,sadness
9592,2598,data\train\sadness\2598.jpg,sadness
9593,25991,data\train\sadness\25991.jpg,sadness
9594,26021,data\train\sadness\26021.jpg,sadness
9595,26030,data\train\sadness\26030.jpg,sadness
9596,26062,data\train\sadness\26062.jpg,sadness
9597,26064,data\train\sadness\26064.jpg,sadness
9598,26066,data\train\sadness\26066.jpg,sadness
9599,2607,data\train\sadness\2607.jpg,sadness
9600,26071,data\train\sadness\26071.jpg,sadness
9601,2609,data\train\sadness\2609.jpg,sadness
9602,26095,data\train\sadness\26095.jpg,sadness
9603,26105,data\train\sadness\26105.jpg,sadness
9604,26116,data\train\sadness\26116.jpg,sadness
9605,26118,data\train\sadness\26118.jpg,sadness
9606,26122,data\train\sadness\26122.jpg,sadness
9607,26126,data\train\sadness\26126.jpg,sadness
9608,26140,data\train\sadness\26140.jpg,sadness
9609,26142,data\train\sadness\26142.jpg,sadness
9610,26145,data\train\sadness\26145.jpg,sadness
9611,2618,data\train\sadness\2618.jpg,sadness
9612,26183,data\train\sadness\26183.jpg,sadness
9613,26202,data\train\sadness\26202.jpg,sadness
9614,26203,data\train\sadness\26203.jpg,sadness
9615,26208,data\train\sadness\26208.jpg,sadness
9616,26213,data\train\sadness\26213.jpg,sadness
9617,26220,data\train\sadness\26220.jpg,sadness
9618,26230,data\train\sadness\26230.jpg,sadness
9619,26231,data\train\sadness\26231.jpg,sadness
9620,26236,data\train\sadness\26236.jpg,sadness
9621,26245,data\train\sadness\26245.jpg,sadness
9622,26246,data\train\sadness\26246.jpg,sadness
9623,26254,data\train\sadness\26254.jpg,sadness
9624,26265,data\train\sadness\26265.jpg,sadness
9625,26276,data\train\sadness\26276.jpg,sadness
9626,26277,data\train\sadness\26277.jpg,sadness
9627,2628,data\train\sadness\2628.jpg,sadness
9628,26281,data\train\sadness\26281.jpg,sadness
9629,26286,data\train\sadness\26286.jpg,sadness
9630,26287,data\train\sadness\26287.jpg,sadness
9631,26288,data\train\sadness\26288.jpg,sadness
9632,26296,data\train\sadness\26296.jpg,sadness
9633,26297,data\train\sadness\26297.jpg,sadness
9634,26299,data\train\sadness\26299.jpg,sadness
9635,26303,data\train\sadness\26303.jpg,sadness
9636,26305,data\train\sadness\26305.jpg,sadness
9637,26312,data\train\sadness\26312.jpg,sadness
9638,26320,data\train\sadness\26320.jpg,sadness
9639,26328,data\train\sadness\26328.jpg,sadness
9640,26329,data\train\sadness\26329.jpg,sadness
9641,26330,data\train\sadness\26330.jpg,sadness
9642,26336,data\train\sadness\26336.jpg,sadness
9643,26341,data\train\sadness\26341.jpg,sadness
9644,26343,data\train\sadness\26343.jpg,sadness
9645,26352,data\train\sadness\26352.jpg,sadness
9646,26354,data\train\sadness\26354.jpg,sadness
9647,26366,data\train\sadness\26366.jpg,sadness
9648,26367,data\train\sadness\26367.jpg,sadness
9649,26369,data\train\sadness\26369.jpg,sadness
9650,26372,data\train\sadness\26372.jpg,sadness
9651,26408,data\train\sadness\26408.jpg,sadness
9652,26410,data\train\sadness\26410.jpg,sadness
9653,26413,data\train\sadness\26413.jpg,sadness
9654,26423,data\train\sadness\26423.jpg,sadness
9655,26424,data\train\sadness\26424.jpg,sadness
9656,26431,data\train\sadness\26431.jpg,sadness
9657,26441,data\train\sadness\26441.jpg,sadness
9658,26445,data\train\sadness\26445.jpg,sadness
9659,26447,data\train\sadness\26447.jpg,sadness
9660,26470,data\train\sadness\26470.jpg,sadness
9661,26472,data\train\sadness\26472.jpg,sadness
9662,26473,data\train\sadness\26473.jpg,sadness
9663,2648,data\train\sadness\2648.jpg,sadness
9664,26486,data\train\sadness\26486.jpg,sadness
9665,26491,data\train\sadness\26491.jpg,sadness
9666,26494,data\train\sadness\26494.jpg,sadness
9667,26498,data\train\sadness\26498.jpg,sadness
9668,26504,data\train\sadness\26504.jpg,sadness
9669,26508,data\train\sadness\26508.jpg,sadness
9670,26510,data\train\sadness\26510.jpg,sadness
9671,26521,data\train\sadness\26521.jpg,sadness
9672,26529,data\train\sadness\26529.jpg,sadness
9673,26538,data\train\sadness\26538.jpg,sadness
9674,26546,data\train\sadness\26546.jpg,sadness
9675,26550,data\train\sadness\26550.jpg,sadness
9676,26553,data\train\sadness\26553.jpg,sadness
9677,26558,data\train\sadness\26558.jpg,sadness
9678,26560,data\train\sadness\26560.jpg,sadness
9679,26562,data\train\sadness\26562.jpg,sadness
9680,2658,data\train\sadness\2658.jpg,sadness
9681,26580,data\train\sadness\26580.jpg,sadness
9682,26583,data\train\sadness\26583.jpg,sadness
9683,26592,data\train\sadness\26592.jpg,sadness
9684,266,data\train\sadness\266.jpg,sadness
9685,26613,data\train\sadness\26613.jpg,sadness
9686,26615,data\train\sadness\26615.jpg,sadness
9687,26619,data\train\sadness\26619.jpg,sadness
9688,26632,data\train\sadness\26632.jpg,sadness
9689,26633,data\train\sadness\26633.jpg,sadness
9690,26634,data\train\sadness\26634.jpg,sadness
9691,26641,data\train\sadness\26641.jpg,sadness
9692,26642,data\train\sadness\26642.jpg,sadness
9693,26646,data\train\sadness\26646.jpg,sadness
9694,26649,data\train\sadness\26649.jpg,sadness
9695,26653,data\train\sadness\26653.jpg,sadness
9696,26658,data\train\sadness\26658.jpg,sadness
9697,26673,data\train\sadness\26673.jpg,sadness
9698,2669,data\train\sadness\2669.jpg,sadness
9699,2671,data\train\sadness\2671.jpg,sadness
9700,26716,data\train\sadness\26716.jpg,sadness
9701,2675,data\train\sadness\2675.jpg,sadness
9702,26753,data\train\sadness\26753.jpg,sadness
9703,2676,data\train\sadness\2676.jpg,sadness
9704,26762,data\train\sadness\26762.jpg,sadness
9705,26769,data\train\sadness\26769.jpg,sadness
9706,26777,data\train\sadness\26777.jpg,sadness
9707,26778,data\train\sadness\26778.jpg,sadness
9708,26786,data\train\sadness\26786.jpg,sadness
9709,2679,data\train\sadness\2679.jpg,sadness
9710,26791,data\train\sadness\26791.jpg,sadness
9711,26794,data\train\sadness\26794.jpg,sadness
9712,26806,data\train\sadness\26806.jpg,sadness
9713,26810,data\train\sadness\26810.jpg,sadness
9714,26811,data\train\sadness\26811.jpg,sadness
9715,2682,data\train\sadness\2682.jpg,sadness
9716,26829,data\train\sadness\26829.jpg,sadness
9717,26835,data\train\sadness\26835.jpg,sadness
9718,26837,data\train\sadness\26837.jpg,sadness
9719,26869,data\train\sadness\26869.jpg,sadness
9720,2688,data\train\sadness\2688.jpg,sadness
9721,2689,data\train\sadness\2689.jpg,sadness
9722,26890,data\train\sadness\26890.jpg,sadness
9723,26903,data\train\sadness\26903.jpg,sadness
9724,26908,data\train\sadness\26908.jpg,sadness
9725,26918,data\train\sadness\26918.jpg,sadness
9726,26920,data\train\sadness\26920.jpg,sadness
9727,26925,data\train\sadness\26925.jpg,sadness
9728,26934,data\train\sadness\26934.jpg,sadness
9729,26937,data\train\sadness\26937.jpg,sadness
9730,2694,data\train\sadness\2694.jpg,sadness
9731,26940,data\train\sadness\26940.jpg,sadness
9732,26965,data\train\sadness\26965.jpg,sadness
9733,26972,data\train\sadness\26972.jpg,sadness
9734,26975,data\train\sadness\26975.jpg,sadness
9735,2698,data\train\sadness\2698.jpg,sadness
9736,26982,data\train\sadness\26982.jpg,sadness
9737,26991,data\train\sadness\26991.jpg,sadness
9738,26992,data\train\sadness\26992.jpg,sadness
9739,26995,data\train\sadness\26995.jpg,sadness
9740,26998,data\train\sadness\26998.jpg,sadness
9741,27003,data\train\sadness\27003.jpg,sadness
9742,27009,data\train\sadness\27009.jpg,sadness
9743,27024,data\train\sadness\27024.jpg,sadness
9744,27030,data\train\sadness\27030.jpg,sadness
9745,27032,data\train\sadness\27032.jpg,sadness
9746,27044,data\train\sadness\27044.jpg,sadness
9747,27056,data\train\sadness\27056.jpg,sadness
9748,27061,data\train\sadness\27061.jpg,sadness
9749,27063,data\train\sadness\27063.jpg,sadness
9750,2707,data\train\sadness\2707.jpg,sadness
9751,27079,data\train\sadness\27079.jpg,sadness
9752,27085,data\train\sadness\27085.jpg,sadness
9753,27088,data\train\sadness\27088.jpg,sadness
9754,27089,data\train\sadness\27089.jpg,sadness
9755,27108,data\train\sadness\27108.jpg,sadness
9756,27111,data\train\sadness\27111.jpg,sadness
9757,27118,data\train\sadness\27118.jpg,sadness
9758,27121,data\train\sadness\27121.jpg,sadness
9759,27134,data\train\sadness\27134.jpg,sadness
9760,27135,data\train\sadness\27135.jpg,sadness
9761,2714,data\train\sadness\2714.jpg,sadness
9762,27168,data\train\sadness\27168.jpg,sadness
9763,2717,data\train\sadness\2717.jpg,sadness
9764,27185,data\train\sadness\27185.jpg,sadness
9765,2719,data\train\sadness\2719.jpg,sadness
9766,27198,data\train\sadness\27198.jpg,sadness
9767,27210,data\train\sadness\27210.jpg,sadness
9768,27213,data\train\sadness\27213.jpg,sadness
9769,27215,data\train\sadness\27215.jpg,sadness
9770,27220,data\train\sadness\27220.jpg,sadness
